akeed_order_id,customer_id,item_count,grand_total,grand_total_php,deliverydistance,preparationtime,LOCATION_NUMBER,vendor_id,vendor_name,vendor_rating,compound_score_conv
388757,G1XPDCM,6,41.3,2312.8,7.61,50,0,5,Mcdo,3,0
388765,OR5SAB0,1,3.8,212.8,3.44,35,0,7,Angel's Pasta,5,1
388767,SNTD96I,2,11.7,655.2,11.86,45,4,8,Ayumers,5,1
388789,POTCGTW,2,3.8,212.8,6.49,50,0,7,Angel's Pasta,5,1
388822,68OCKGY,3,24.2,1355.2,9.4,45,0,2,Burger King,5,1
388823,G92BMXO,3,10.5,588,6.94,45,0,5,Mcdo,5,1
388843,G9K7XTK,1,11.1,621.6,10.16,55,0,5,Mcdo,5,1
388849,4TCEC3R,1,14.4,806.4,8.33,40,0,2,Burger King,5,1
388850,1WX8J8V,4,19.6,1097.6,4.86,40,0,1,Kulpy Chicken,4,1
388855,H1B92X6,2,8.4,470.4,11.67,45,0,5,Mcdo,4,1
388863,JZ9QC6V,3,21.5,1204,9.35,50,0,6,WaffleTime,5,1
388888,CYC9RPO,3,16.7,935.2,6.58,40,0,4,Lolo Thomas' Catering,3,1
388898,NI3GCV8,2,17.1,957.6,6.97,50,0,7,Angel's Pasta,5,1
388899,QJC0055,3,12.2,683.2,11.36,45,4,7,Angel's Pasta,5,1
388904,LCY5W4A,2,17.9,1002.4,8.53,40,2,6,WaffleTime,3,1
388929,9EB7EYY,2,10.6,593.6,8.61,45,2,3,KFC,5,1
388938,P61IAEA,2,11.9,666.4,7.68,45,2,7,Angel's Pasta,5,1
388941,93UI5UL,1,16.6,929.6,3.59,40,0,3,KFC,5,1
388953,4MMSCQO,2,5.7,319.2,10.06,50,0,2,Burger King,5,0
388985,JG273QZ,3,9,504,7.37,40,0,5,Mcdo,5,1
388990,QG6KMBN,1,14.4,806.4,11.39,50,1,7,Angel's Pasta,5,1
388997,HTGRU64,2,8.7,487.2,10.29,60,1,5,Mcdo,5,1
388999,AECD3LL,1,9,504,4.44,35,3,3,KFC,5,1
389000,ZGFSYCZ,5,16,896,0.47,30,5,9,GrilledUp,5,1
389011,5NZHWV4,5,46.1,2581.6,4.29,45,4,2,Burger King,5,1
389014,F8G6V,2,20,1120,11.06,55,2,4,Lolo Thomas' Catering,5,1
389029,CBOHO3G,2,13.3,744.8,2.84,40,0,4,Lolo Thomas' Catering,5,1
389031,Y39V6UD,1,13,728,6.25,45,1,9,GrilledUp,5,1
389034,BKL7VZL,1,8.7,487.2,7.59,35,1,3,KFC,3,1
389035,DOEVHJY,5,28.8,1612.8,8.82,45,8,4,Lolo Thomas' Catering,1,1
389046,N43C7KN,2,12.8,716.8,5.75,40,1,6,WaffleTime,4,1
389063,BITNF7J,1,11.1,621.6,2.98,35,0,3,KFC,5,1
389066,UI5IKWK,2,10.2,571.2,7.97,35,2,8,Ayumers,2,1
389094,AM20HX5,2,7,392,7.58,50,0,3,KFC,4,1
389148,GS31KAK,3,16,896,5.52,40,0,5,Mcdo,3,1
389161,SIFX7R8,4,17.3,968.8,5.93,35,0,8,Ayumers,5,1
389164,5NI9U9R,4,14.1,789.6,4.65,35,0,2,Burger King,5,1
389178,CH0OLWJ,1,4.3,240.8,6.04,50,0,4,Lolo Thomas' Catering,5,1
389185,2H2JSMR,2,10.6,593.6,10.78,40,0,1,Kulpy Chicken,5,1
389195,UKI91T4,1,8.2,459.2,10.36,40,0,8,Ayumers,5,1
389204,R74L7W7,2,11.7,655.2,2.15,30,0,7,Angel's Pasta,5,1
389213,NR6N981,2,12.2,683.2,0.91,30,0,7,Angel's Pasta,5,1
389218,1A9J5FC,2,6,336,4.72,40,0,1,Kulpy Chicken,4,1
389285,W6BR4MT,4,22.6,1265.6,6.9,45,0,9,GrilledUp,5,1
389303,VWRYONQ,1,5.7,319.2,1.18,35,2,9,GrilledUp,5,1
389311,C92ADO0,1,6.8,380.8,3.07,40,0,4,Lolo Thomas' Catering,5,1
389320,ICFH4I1,4,9,504,5.05,40,0,5,Mcdo,5,1
389340,DK2P6M5,2,12.2,683.2,8.8,50,4,4,Lolo Thomas' Catering,5,1
389348,M1WAXKG,1,13.9,778.4,2.16,40,0,6,WaffleTime,5,1
389350,2WGF9T2,1,12.3,688.8,9.22,40,7,1,Kulpy Chicken,5,1
389362,VDEJEMP,1,19.9,1114.4,7.5,45,2,8,Ayumers,5,1
389372,ARHG15A,1,5.7,319.2,6.06,40,0,3,KFC,4,1
389373,LMPS5G0,3,15.8,884.8,5.68,40,1,6,WaffleTime,5,1
389389,ZF9UW3X,2,5.7,319.2,8.76,40,3,9,GrilledUp,5,1
389392,09NXGRH,2,6.4,358.4,7.9,35,0,1,Kulpy Chicken,2,1
389398,WNHLN3U,2,34.5,1932,9.28,45,1,9,GrilledUp,5,1
389407,BNG5W4C,2,4.1,229.6,5.11,50,0,3,KFC,5,1
389421,WBVW59S,3,5.7,319.2,5.31,50,0,9,GrilledUp,3,1
389432,ZRMB0D7,1,3.8,212.8,5.43,35,1,9,GrilledUp,5,1
389436,W4TMTEZ,3,11.9,666.4,11.41,55,4,9,GrilledUp,5,1
389441,DGRUO7S,1,7.9,442.4,4.23,40,1,4,Lolo Thomas' Catering,5,1
389450,OFH6BD0,2,6.7,375.2,5.04,35,7,7,Angel's Pasta,3,1
389453,Z81ASO5,3,7.6,425.6,0.94,30,1,9,GrilledUp,5,1
389463,6QHK8GD,1,13.2,739.2,0.19,30,2,2,Burger King,5,1
389473,UKI91T4,2,13,728,13.14,45,0,8,Ayumers,4,1
389482,ZWX02RP,3,32.1,1797.6,9.14,40,1,9,GrilledUp,5,1
389489,6GW9JIZ,2,8.4,470.4,14.37,50,6,2,Burger King,4,1
389501,1XYND9F,2,22.3,1248.8,8.69,45,2,1,Kulpy Chicken,5,1
389511,0J3JAWH,4,13,728,8.63,45,0,1,Kulpy Chicken,4,1
389525,2S8RREA,3,16,896,3.18,40,3,1,Kulpy Chicken,4,1
389536,H95ZDJ0,1,6.1,341.6,11.41,50,0,5,Mcdo,3,1
389537,JNVC68C,3,13.6,761.6,4.66,40,3,6,WaffleTime,5,1
389546,0U7UMHK,1,9.8,548.8,7.46,40,0,1,Kulpy Chicken,5,1
389548,3KQE7N0,2,6.7,375.2,5.18,35,2,1,Kulpy Chicken,4,1
389557,P56P3ZA,3,17.7,991.2,3.08,35,2,7,Angel's Pasta,4,1
389559,T4O6XZ1,3,30.2,1691.2,14.08,45,1,8,Ayumers,5,1
389566,P0RY7TO,1,10.5,588,6.97,45,1,7,Angel's Pasta,4,1
389568,ZGC1JDW,2,0,0,2.24,40,0,9,GrilledUp,5,1
389571,20VHCJZ,1,14.1,789.6,8.38,45,2,1,Kulpy Chicken,5,1
389578,H2XYKIJ,4,9.5,532,10.23,55,1,5,Mcdo,3,1
389598,POTCGTW,2,1.4,78.4,6.49,50,0,7,Angel's Pasta,5,1
389613,LSSWT4C,2,9.5,532,10.99,40,2,6,WaffleTime,5,1
389617,VR0HZ1O,2,13.9,778.4,7.21,50,5,9,GrilledUp,5,1
389633,A0OHIZO,3,39.4,2206.4,1.48,35,0,3,KFC,1,1
389634,UHVBNGM,6,28.3,1584.8,1.78,30,3,8,Ayumers,3,1
389636,89YKUOR,2,31.3,1752.8,6.81,45,1,3,KFC,5,1
389692,VDEJEMP,2,25.7,1439.2,12.09,45,2,8,Ayumers,5,0
389695,7K01KAW,3,37.2,2083.2,7.28,50,2,2,Burger King,5,1
389721,HTIV4W4,2,15.5,868,4.23,40,1,5,Mcdo,5,1
389727,FGJXP4L,2,8.2,459.2,9.69,50,1,4,Lolo Thomas' Catering,4,1
389737,K4TH4B4,5,19,1064,9.48,50,4,6,WaffleTime,5,1
389745,VKDC2N2,1,65,3640,6.66,40,2,9,GrilledUp,5,1
389758,5COK58C,1,15,840,10.81,45,1,2,Burger King,5,1
389774,Z9HE0WS,3,7.9,442.4,8.4,45,2,9,GrilledUp,5,1
389780,ODICQFI,1,6.8,380.8,5.02,50,0,7,Angel's Pasta,4,1
389793,13P0LFL,2,16.3,912.8,9.18,45,1,1,Kulpy Chicken,5,1
389794,9CEVJRI,2,16.3,912.8,8.93,45,0,3,KFC,5,1
389808,S918XMJ,1,11.4,638.4,13.3,50,1,8,Ayumers,5,1
389811,ZE31MY5,2,18.5,1036,4.9,45,1,9,GrilledUp,5,1
389822,OA2ZPC7,1,23.8,1332.8,7.35,45,0,7,Angel's Pasta,5,1
389833,DUJF7L7,1,5.2,291.2,6.13,45,1,4,Lolo Thomas' Catering,5,1
389836,83BW78H,2,10.3,576.8,2.65,30,0,3,KFC,5,1
389842,OA2ZPC7,3,16,896,11.95,50,0,7,Angel's Pasta,5,1
389854,6ZATWUE,2,17.7,991.2,6.81,50,1,2,Burger King,5,1
389855,RMC6MIQ,1,8.7,487.2,4.3,40,0,8,Ayumers,5,0
389878,JA0O8ZQ,2,13.3,744.8,7.4,45,1,5,Mcdo,5,1
389880,MHNHGTE,2,12.8,716.8,9.65,45,2,6,WaffleTime,5,1
389891,XN02EHS,1,5.2,291.2,6.85,40,1,9,GrilledUp,4,1
389893,B1MNYRQ,1,4.6,257.6,3.26,35,0,3,KFC,5,1
389894,088J47N,2,10.3,576.8,7.46,40,0,1,Kulpy Chicken,5,1
389895,WW5TAB2,1,10.8,604.8,7.87,45,4,9,GrilledUp,5,1
389909,Q1GCYI5,1,9.5,532,3.95,35,0,7,Angel's Pasta,5,1
389914,DVOZYO4,1,9.9,554.4,2.55,35,0,4,Lolo Thomas' Catering,5,1
389918,CZ2OMIL,2,6.8,380.8,14.98,45,3,4,Lolo Thomas' Catering,5,1
389920,O83NGJ2,3,18.5,1036,10.03,40,1,7,Angel's Pasta,5,1
389921,0FXJBR0,2,9.5,532,8.91,45,2,1,Kulpy Chicken,4,1
389931,XVWJB9K,3,6.5,364,8.73,45,1,9,GrilledUp,3,1
389938,BP7IMR5,3,15.2,851.2,3.48,35,0,3,KFC,5,1
389941,P2JUHBD,1,9.8,548.8,1.57,30,0,7,Angel's Pasta,5,1
389944,P4UIR87,2,19.1,1069.6,5.94,45,4,7,Angel's Pasta,5,1
389958,UWJKIJ4,2,12.8,716.8,5.61,40,0,8,Ayumers,5,1
389962,5JVN919,1,9,504,11.26,40,1,2,Burger King,5,1
389963,JE2ML9J,4,26.6,1489.6,1.32,30,0,5,Mcdo,5,1
389974,J8W68UN,1,10.8,604.8,2.05,35,4,5,Mcdo,5,1
389982,AM4VCQD,1,6.3,352.8,10.42,55,1,3,KFC,5,1
389984,5HYMLA9,2,10.1,565.6,9.45,45,0,2,Burger King,2,1
389985,3AFUBK7,1,11.7,655.2,2.95,40,1,1,Kulpy Chicken,2,1
389987,AUJ0I1F,2,12.7,711.2,2.71,45,1,3,KFC,3,1
389992,Q9QTDVP,1,10.1,565.6,3.89,45,2,7,Angel's Pasta,5,1
389995,VTHMCR3,2,15.2,851.2,5.39,45,3,9,GrilledUp,5,1
389999,QL8F4TG,3,22.2,1243.2,14.03,50,0,7,Angel's Pasta,5,1
390009,V31E75S,1,13.9,778.4,1.23,35,0,8,Ayumers,5,1
390029,JO285GP,1,8.2,459.2,9.25,50,1,6,WaffleTime,5,1
390030,UVQ0FHJ,1,8.4,470.4,10.02,45,1,8,Ayumers,5,1
390041,7VBNE8G,2,10.9,610.4,7.09,40,0,3,KFC,5,1
390044,94F7SKT,1,7.3,408.8,5.87,45,0,3,KFC,3,1
390047,TH5S1TJ,3,13.3,744.8,9.45,55,0,8,Ayumers,5,1
390049,OCQKGW5,1,5.2,291.2,10.71,45,0,7,Angel's Pasta,5,1
390062,PO1JAE0,4,14.4,806.4,3.27,35,1,7,Angel's Pasta,5,1
390068,R90B4BY,2,12.8,716.8,9.63,45,0,7,Angel's Pasta,5,1
390069,WAF66QI,1,9,504,8.88,50,1,9,GrilledUp,3,1
390097,MJ7UBUB,1,7.9,442.4,6.66,45,1,6,WaffleTime,4,1
390100,D11Z4H6,1,7.6,425.6,8.32,40,0,4,Lolo Thomas' Catering,5,1
390102,LF8RDJI,2,16.3,912.8,8.95,45,0,6,WaffleTime,4,1
390124,FU91BLF,2,9.8,548.8,8.8,45,0,5,Mcdo,5,1
390148,7E0RQG5,2,11.7,655.2,5.72,40,0,2,Burger King,3,1
390150,IT8BU3Z,1,9.5,532,2.28,30,0,5,Mcdo,5,1
390152,YNKCSUA,1,5.6,313.6,7.95,50,1,9,GrilledUp,4,1
390163,PXAQC4C,2,10.9,610.4,8.17,50,0,7,Angel's Pasta,5,1
390168,VX2XI4P,1,8.7,487.2,8.43,45,0,9,GrilledUp,1,1
390217,6SLC4VZ,5,36.4,2038.4,9.72,45,1,2,Burger King,5,1
390230,X1TCKNQ,1,16,896,8.53,50,1,9,GrilledUp,5,1
390245,KZCDWM4,1,15.5,868,8.22,45,0,6,WaffleTime,5,1
390265,A3O5ZBY,2,8.4,470.4,4.98,40,1,3,KFC,5,1
390274,7CCQ822,1,5.2,291.2,4.97,40,1,2,Burger King,5,1
390275,Y0MYAYD,1,13.3,744.8,6.15,50,3,9,GrilledUp,1,1
390291,XRYLTFG,4,22.3,1248.8,10.5,50,0,9,GrilledUp,5,1
390299,11EHTC2,2,9.8,548.8,9.05,45,1,1,Kulpy Chicken,5,1
390309,245TTMZ,1,5.4,302.4,12.29,45,0,1,Kulpy Chicken,1,1
390333,A3SA7TG,2,13.6,761.6,1.79,35,1,3,KFC,5,1
390354,UNUX45P,2,9.2,515.2,10.33,45,0,8,Ayumers,5,1
390356,AQEK659,1,7.6,425.6,8.96,45,0,3,KFC,1,1
390365,UM8DI7N,2,6,336,9.57,55,2,8,Ayumers,3,1
390374,KT3RFS1,1,5.2,291.2,9.17,45,1,6,WaffleTime,1,1
390375,YH7KXGW,1,6.7,375.2,4.28,40,0,9,GrilledUp,5,1
390376,0H6INNZ,3,11.1,621.6,5.78,35,1,1,Kulpy Chicken,5,1
390379,IB555AJ,2,8.7,487.2,6.22,45,2,5,Mcdo,4,1
390381,SIUVKZL,1,4.6,257.6,6.64,45,1,8,Ayumers,5,1
390389,80CZPRV,2,15.2,851.2,6.71,45,0,3,KFC,1,1
390399,48ORONM,1,3.3,184.8,6.82,45,0,2,Burger King,1,1
390402,DJZT2H8,2,12,672,8.29,45,1,4,Lolo Thomas' Catering,5,1
390409,CWLD5KM,2,10.3,576.8,4.63,40,2,4,Lolo Thomas' Catering,5,1
390418,08PSNX7,1,8.4,470.4,6.68,40,1,1,Kulpy Chicken,5,0
390419,F9LEU5K,2,9,504,6.84,45,0,4,Lolo Thomas' Catering,3,1
390427,A89W3EV,2,4.9,274.4,1.41,30,1,3,KFC,5,1
390428,SVDG8PX,1,6.5,364,7.21,45,1,8,Ayumers,5,1
390440,OA54ZBO,2,16.3,912.8,10.17,50,1,7,Angel's Pasta,5,1
390443,6ZATWUE,2,11.7,655.2,7.44,50,1,2,Burger King,5,1
390462,CIXLEU0,2,6.5,364,14.02,45,1,4,Lolo Thomas' Catering,2,1
390470,8OZYLI4,2,3.3,184.8,6.64,45,1,3,KFC,5,1
390485,KE4PF80,5,23.1,1293.6,2.5,40,2,6,WaffleTime,5,1
390486,13HY3SZ,2,9,504,6.94,40,1,1,Kulpy Chicken,3,1
390497,ZTF99ZN,2,6.8,380.8,8.89,50,1,9,GrilledUp,4,1
390504,DQVF6BI,3,16.6,929.6,8.88,50,1,4,Lolo Thomas' Catering,5,1
390534,NCEINQA,2,62.2,3483.2,9.76,45,0,7,Angel's Pasta,5,1
390538,K4FUIO6,6,60.1,3365.6,2.84,40,4,6,WaffleTime,3,1
390549,P3Y1CCH,1,4.3,240.8,6.56,45,0,7,Angel's Pasta,4,1
390558,M317EY3,1,6.6,369.6,14.01,50,1,6,WaffleTime,5,1
390565,41P20B1,2,20.1,1125.6,8.94,45,1,2,Burger King,5,1
390568,450KED3,2,12,672,9.43,45,1,2,Burger King,4,1
390575,2CQRKQD,1,2.1,117.6,5.25,40,1,1,Kulpy Chicken,3,0
390586,CJLI6BA,1,7.1,397.6,8.05,45,2,4,Lolo Thomas' Catering,5,1
390587,TV2M335,1,6.5,364,8.95,45,0,8,Ayumers,4,1
390589,HTDA5EV,3,12.8,716.8,14.23,45,1,5,Mcdo,4,1
390590,XW90EAP,1,12.2,683.2,1.97,40,3,9,GrilledUp,5,1
390591,JSGNJSI,3,12.5,700,6.87,40,2,6,WaffleTime,4,1
390626,WWJLJYZ,1,9.2,515.2,5.22,35,1,9,GrilledUp,5,1
390693,QZSGDDE,3,6.5,364,6.58,40,0,7,Angel's Pasta,4,1
390694,K1BEV8S,1,15.5,868,9.58,45,1,6,WaffleTime,5,1
390710,46YHL5D,2,6.3,352.8,6.07,45,0,2,Burger King,5,1
390711,IQY3JQB,5,41.8,2340.8,8.07,45,1,5,Mcdo,5,1
390717,4LQTD6V,2,11.4,638.4,8.6,40,1,2,Burger King,5,1
390722,40WZNIL,2,13.6,761.6,8.8,40,0,2,Burger King,5,1
390736,2JJAO46,3,8.4,470.4,3.01,35,3,1,Kulpy Chicken,5,1
390740,OOTN8QC,2,9.8,548.8,7.78,35,0,7,Angel's Pasta,5,1
390751,8KGX3O9,2,7.2,403.2,10.31,45,0,3,KFC,3,1
390762,P6UCOG3,3,13.3,744.8,8.19,40,0,7,Angel's Pasta,2,1
390783,6V0DRS3,1,4.2,235.2,7.17,45,1,2,Burger King,2,1
390788,NE1HC73,1,10.3,576.8,6.38,40,1,7,Angel's Pasta,5,1
390804,XXNBQ2A,1,15.8,884.8,2.83,30,0,9,GrilledUp,4,1
390808,NH43BF4,1,8.2,459.2,6.39,40,1,7,Angel's Pasta,5,1
390811,1XBDR2Q,1,8.4,470.4,1.48,30,0,1,Kulpy Chicken,5,1
390814,OMUN32F,3,12.5,700,3.18,35,0,7,Angel's Pasta,5,1
390821,3JH0AKZ,2,3.8,212.8,7.84,40,1,1,Kulpy Chicken,5,1
390830,X3MUR9S,2,25,1400,10.04,55,1,9,GrilledUp,5,1
390842,TPTW8SR,2,13.5,756,12.52,55,0,8,Ayumers,5,1
390855,ENHD263,1,9.5,532,5.81,35,1,4,Lolo Thomas' Catering,5,1
390869,2YJ4L8D,1,8.2,459.2,3.08,35,0,1,Kulpy Chicken,1,1
390890,7RGNV3C,5,58.2,3259.2,7.97,45,0,3,KFC,5,1
390894,S0TOMEX,3,18.8,1052.8,5.34,40,0,8,Ayumers,4,1
390904,CQTZ6NG,3,20.3,1136.8,8.36,50,1,4,Lolo Thomas' Catering,5,1
390905,3YCC9B4,2,8.4,470.4,6.07,40,0,2,Burger King,3,1
390906,V2V10NP,1,8.2,459.2,9.27,50,1,8,Ayumers,5,1
390938,WI6YRSD,2,13.6,761.6,11.64,40,0,9,GrilledUp,1,1
390949,UV3GQE8,2,11.7,655.2,10,45,0,8,Ayumers,3,1
390955,MX074X9,3,44,2464,4.78,35,0,6,WaffleTime,5,1
390968,76C4NMD,1,15.5,868,9.02,45,0,2,Burger King,5,1
390971,423SCBR,3,16.6,929.6,2.52,35,0,2,Burger King,4,1
390981,9BHN85L,1,5.9,330.4,8.29,50,0,3,KFC,5,1
390988,LCY5W4A,4,10.5,588,6.53,40,2,6,WaffleTime,5,1
390991,4JELBTL,2,27.2,1523.2,8.61,40,0,2,Burger King,5,1
390992,ORG2S1Z,1,7.6,425.6,9.51,50,1,7,Angel's Pasta,5,1
391001,987BLM4,1,8.6,481.6,7.95,50,1,3,KFC,5,1
391015,BKL7VZL,2,7.6,425.6,6.19,40,1,3,KFC,1,1
391024,BRP0U1C,4,22,1232,12.77,60,1,3,KFC,5,1
391025,8LA16S0,5,28.8,1612.8,8.5,45,0,3,KFC,5,1
391039,DWZ87C1,2,6,336,8.45,45,1,4,Lolo Thomas' Catering,5,1
391042,Z248NHI,1,6.8,380.8,11.85,50,0,9,GrilledUp,5,1
391055,W91QIPY,1,3.5,196,6.13,45,1,9,GrilledUp,5,1
391069,T1F5SV5,3,41.9,2346.4,9.73,45,3,8,Ayumers,5,1
391076,WOHR7AI,1,5.6,313.6,8.23,50,0,9,GrilledUp,4,1
391091,KMMR2SS,1,15.1,845.6,1.58,35,0,6,WaffleTime,5,1
391093,YIG8WQ6,2,9,504,14.87,60,3,9,GrilledUp,3,1
391095,DI3M0WW,3,35.6,1993.6,8.23,45,1,4,Lolo Thomas' Catering,5,1
391096,FDD67FY,1,7.6,425.6,8.9,45,1,4,Lolo Thomas' Catering,5,1
391097,U5AQZ4H,1,10.6,593.6,1.05,35,0,8,Ayumers,5,1
391133,69AAJAV,2,9.6,537.6,3.84,35,0,2,Burger King,5,1
391151,RX4RCEM,2,12.5,700,9.83,50,1,8,Ayumers,5,1
391156,Z7NVUZ4,3,5.7,319.2,8.7,40,0,9,GrilledUp,5,1
391172,JHLR9GG,2,13.1,733.6,10.72,45,4,5,Mcdo,4,1
391176,LA8J6P4,2,5.4,302.4,3.6,35,1,6,WaffleTime,5,1
391186,2S8RREA,1,6.5,364,4.09,35,3,1,Kulpy Chicken,4,1
391207,TDJ7BDY,3,11.1,621.6,1.9,35,1,8,Ayumers,5,1
391247,OANPH3S,2,4.1,229.6,0.83,30,3,7,Angel's Pasta,5,1
391266,7ME9F91,2,8.4,470.4,14.04,60,1,2,Burger King,5,1
391289,M3MVJAX,2,6.8,380.8,5.1,40,0,6,WaffleTime,2,1
391292,3E6DLPD,3,12,672,2.19,30,0,1,Kulpy Chicken,5,1
391300,4NVYHXW,1,9.3,520.8,2.57,35,0,2,Burger King,1,1
391311,EPTYMQ7,2,6.5,364,12.46,45,1,4,Lolo Thomas' Catering,5,0
391321,SP845A3,2,6.8,380.8,7.47,45,0,8,Ayumers,2,1
391348,TPP2S1W,1,2.7,151.2,6.71,35,0,8,Ayumers,5,1
391360,5FMPVUS,1,5.8,324.8,6.16,35,1,2,Burger King,5,1
391376,534S8A3,1,0,0,0.98,35,0,2,Burger King,5,1
391401,06SG2EQ,1,13.9,778.4,6.5,40,1,1,Kulpy Chicken,5,1
391405,M9K2XB5,3,4.1,229.6,2.4,40,2,6,WaffleTime,5,1
391411,74CQP8S,3,14.9,834.4,6.27,45,0,2,Burger King,4,1
391420,KZK4XF8,3,25.9,1450.4,8.11,50,3,6,WaffleTime,5,1
391422,53HB49A,1,28,1568,2.01,70,0,2,Burger King,5,1
391434,1M2WPFA,1,10.1,565.6,5.11,45,2,1,Kulpy Chicken,4,1
391435,DW8D2N6,2,15.8,884.8,2.31,35,2,4,Lolo Thomas' Catering,5,1
391436,RHXIOMD,3,17.3,968.8,1.38,45,3,7,Angel's Pasta,3,1
391439,VUQJJAX,2,3,168,5.28,50,0,9,GrilledUp,5,1
391448,5E1I4Q9,2,5.4,302.4,6.92,45,0,2,Burger King,5,1
391457,E74OOUT,1,5.7,319.2,4.17,45,1,4,Lolo Thomas' Catering,5,1
391465,FA16727,1,6.4,358.4,3.32,35,1,4,Lolo Thomas' Catering,5,1
391474,DIXD25Q,2,7.3,408.8,1.44,30,2,4,Lolo Thomas' Catering,3,1
391476,DGRUO7S,1,7.9,442.4,4.23,40,1,4,Lolo Thomas' Catering,5,0
391482,ZF9UW3X,3,6,336,8.85,45,3,9,GrilledUp,5,1
391483,BOT5WY6,2,13.9,778.4,3.41,40,1,3,KFC,5,1
391485,TL7Z2DM,2,10.1,565.6,2.02,40,3,8,Ayumers,5,1
391492,KW6LJ21,4,20.5,1148,11.72,50,1,6,WaffleTime,1,1
391516,6BSW4OV,1,5.2,291.2,12.41,45,1,2,Burger King,5,1
391519,FU91BLF,3,5.4,302.4,9.96,40,0,5,Mcdo,5,1
391535,2QBB6A9,4,10.2,571.2,5.82,35,2,1,Kulpy Chicken,5,1
391543,ZIPUW2G,7,21.3,1192.8,3.64,45,0,9,GrilledUp,5,1
391561,90OD46J,1,5.2,291.2,2.02,35,0,3,KFC,4,1
391563,PNZ28WE,2,4.9,274.4,7.23,35,0,7,Angel's Pasta,5,1
391582,SJSQ8GZ,1,6.5,364,8.66,45,1,8,Ayumers,5,1
391584,A07ALU5,2,10.6,593.6,13.97,50,0,3,KFC,3,1
391591,82NR1Z1,2,17.4,974.4,13.16,45,0,3,KFC,5,1
391607,E9QLAHC,1,3.3,184.8,3.39,40,1,4,Lolo Thomas' Catering,4,1
391615,WE2MUU0,3,4.3,240.8,6.21,50,0,9,GrilledUp,5,1
391618,BJ1K2NE,2,12.9,722.4,3.19,35,0,3,KFC,1,1
391631,J7QM9B3,3,32.4,1814.4,6.49,45,3,5,Mcdo,5,1
391635,E4TIJI2,1,15.5,868,12.46,45,1,4,Lolo Thomas' Catering,5,1
391639,5BVAQCD,3,11.7,655.2,4.35,40,0,2,Burger King,4,1
391656,SI3GJ8K,1,14.3,800.8,5.34,35,5,8,Ayumers,5,1
391657,ZVH5WD9,3,15.2,851.2,2.67,40,1,9,GrilledUp,5,1
391674,ECV4XCB,6,18.5,1036,7.15,45,1,4,Lolo Thomas' Catering,5,1
391676,BLAKB0P,3,39.1,2189.6,2.23,40,0,3,KFC,5,1
391681,OK5M00P,1,6.8,380.8,6.12,50,0,7,Angel's Pasta,3,1
391687,DI17BDH,6,15.2,851.2,9.47,40,1,4,Lolo Thomas' Catering,5,1
391718,AF9UQD1,1,10.1,565.6,7.11,40,4,3,KFC,5,1
391723,5BANXVA,2,18.2,1019.2,5.83,40,0,2,Burger King,3,1
391771,33FLV4L,2,3,168,9.25,55,0,1,Kulpy Chicken,5,1
391776,99VI4J0,2,19.3,1080.8,6.15,45,1,3,KFC,1,1
391780,K7C8XUN,2,30.7,1719.2,5.25,50,0,6,WaffleTime,3,1
391782,E4A1ODF,1,8.2,459.2,8.95,50,0,4,Lolo Thomas' Catering,5,1
391792,UI5IKWK,1,7.6,425.6,9.02,40,2,8,Ayumers,5,1
391814,2ND00O0,1,1.6,89.6,13.07,45,0,1,Kulpy Chicken,5,1
391832,J8VKIMR,2,0,0,3.95,40,2,5,Mcdo,2,1
391846,4DVYNV8,2,8.7,487.2,6.12,40,0,2,Burger King,1,1
391847,J64UCC5,4,27.7,1551.2,7.34,45,2,5,Mcdo,5,1
391848,QHB6RLY,1,5.6,313.6,7.01,45,2,7,Angel's Pasta,3,1
391853,WRWD3A3,1,3.3,184.8,6.52,35,0,9,GrilledUp,3,1
391856,57UQ2N4,2,55.2,3091.2,2.93,35,3,2,Burger King,2,1
391861,ZJDFZVW,2,9,504,9.26,40,4,9,GrilledUp,5,1
391862,USGK2,3,18.5,1036,1.41,30,1,8,Ayumers,5,1
391866,0WPRRMJ,2,7.6,425.6,0.51,35,1,1,Kulpy Chicken,4,1
391869,DWNX82B,1,23.6,1321.6,5.49,45,1,4,Lolo Thomas' Catering,5,1
391872,K4TH4B4,1,11.4,638.4,0.9,35,1,6,WaffleTime,5,1
391873,5Y6HWET,3,34,1904,10.56,50,2,2,Burger King,5,1
391896,ZVG19IP,6,18.5,1036,3.5,35,0,9,GrilledUp,4,1
391909,WGB9GCZ,1,7.6,425.6,0.44,35,0,9,GrilledUp,5,1
391911,URHGCHI,1,5.4,302.4,4.88,40,1,8,Ayumers,1,1
391916,2JJAO46,2,19.6,1097.6,3.32,40,2,1,Kulpy Chicken,5,1
391920,6X999X8,2,10.9,610.4,7.09,45,0,2,Burger King,5,1
391922,0EI9952,2,13.9,778.4,3.24,45,1,1,Kulpy Chicken,4,1
391929,58RL8XQ,2,6.5,364,9.39,50,1,2,Burger King,5,1
391935,VWJMLZ8,3,25.6,1433.6,2.45,40,2,9,GrilledUp,5,1
391958,VRJZ8P3,1,4.6,257.6,6.37,45,1,9,GrilledUp,3,1
391959,ZGFSYCZ,2,5.7,319.2,0.47,30,5,9,GrilledUp,5,1
391982,LKF9HGL,3,14.1,789.6,12.02,50,0,6,WaffleTime,5,1
